day,elevation,flow_accumulation,geology,latitude,longitude,month,rainfall,slop,soil_type,station,year
31,24,1.0,Quartzite,7.65,79.88,3,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
1,24,1.0,Quartzite,7.65,79.88,6,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
2,24,1.0,Quartzite,7.65,79.88,6,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
3,24,1.0,Quartzite,7.65,79.88,6,3.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
4,24,1.0,Quartzite,7.65,79.88,6,10.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
5,24,1.0,Quartzite,7.65,79.88,6,35.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
6,24,1.0,Quartzite,7.65,79.88,6,4.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
7,24,1.0,Quartzite,7.65,79.88,6,5.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
8,24,1.0,Quartzite,7.65,79.88,6,46.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
9,24,1.0,Quartzite,7.65,79.88,6,13.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
10,24,1.0,Quartzite,7.65,79.88,6,8.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
11,24,1.0,Quartzite,7.65,79.88,6,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
12,24,1.0,Quartzite,7.65,79.88,6,7.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
13,24,1.0,Quartzite,7.65,79.88,6,5.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
14,24,1.0,Quartzite,7.65,79.88,6,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
15,24,1.0,Quartzite,7.65,79.88,6,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
16,24,1.0,Quartzite,7.65,79.88,6,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
17,24,1.0,Quartzite,7.65,79.88,6,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
18,24,1.0,Quartzite,7.65,79.88,6,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
19,24,1.0,Quartzite,7.65,79.88,6,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
20,24,1.0,Quartzite,7.65,79.88,6,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
21,24,1.0,Quartzite,7.65,79.88,6,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
22,24,1.0,Quartzite,7.65,79.88,6,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
23,24,1.0,Quartzite,7.65,79.88,6,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
24,24,1.0,Quartzite,7.65,79.88,6,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
25,24,1.0,Quartzite,7.65,79.88,6,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
26,24,1.0,Quartzite,7.65,79.88,6,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
27,24,1.0,Quartzite,7.65,79.88,6,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
28,24,1.0,Quartzite,7.65,79.88,6,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
29,24,1.0,Quartzite,7.65,79.88,6,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
30,24,1.0,Quartzite,7.65,79.88,6,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
1,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
2,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
3,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
4,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
5,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
6,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
7,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
8,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
9,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
10,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
11,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
12,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
13,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
14,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
15,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
16,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
17,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
18,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
19,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
20,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
21,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
22,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
23,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
24,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
25,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
26,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
27,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
28,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
29,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
30,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
31,24,1.0,Quartzite,7.65,79.88,7,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
1,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
2,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
3,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
4,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
5,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
6,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
7,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
8,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
9,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
10,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
11,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
12,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
13,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
14,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
15,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
16,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
17,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
18,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
19,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
20,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
21,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
22,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
23,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
24,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
25,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
26,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
27,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
28,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
29,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
30,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
31,24,1.0,Quartzite,7.65,79.88,8,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
1,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
2,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
3,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
4,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
5,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
6,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
7,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
8,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
9,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
10,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
11,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
12,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
13,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
14,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
15,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
16,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
17,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
18,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
19,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
20,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
21,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
22,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
23,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
24,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
25,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
26,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
27,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
28,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
29,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
30,24,1.0,Quartzite,7.65,79.88,9,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
1,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
2,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
3,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
4,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
5,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
6,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
7,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
8,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
9,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
10,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
11,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
12,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
13,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
14,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
15,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
16,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
17,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
18,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
19,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
20,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
21,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
22,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
23,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
24,24,1.0,Quartzite,7.65,79.88,10,30.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
25,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
26,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
27,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
28,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
29,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
30,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
31,24,1.0,Quartzite,7.65,79.88,10,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
1,24,1.0,Quartzite,7.65,79.88,11,10.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
2,24,1.0,Quartzite,7.65,79.88,11,18.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
3,24,1.0,Quartzite,7.65,79.88,11,65.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
4,24,1.0,Quartzite,7.65,79.88,11,7.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
5,24,1.0,Quartzite,7.65,79.88,11,19.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
6,24,1.0,Quartzite,7.65,79.88,11,10.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
7,24,1.0,Quartzite,7.65,79.88,11,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
8,24,1.0,Quartzite,7.65,79.88,11,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
9,24,1.0,Quartzite,7.65,79.88,11,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
10,24,1.0,Quartzite,7.65,79.88,11,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
11,24,1.0,Quartzite,7.65,79.88,11,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
12,24,1.0,Quartzite,7.65,79.88,11,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
13,24,1.0,Quartzite,7.65,79.88,11,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
14,24,1.0,Quartzite,7.65,79.88,11,5.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
15,24,1.0,Quartzite,7.65,79.88,11,10.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
16,24,1.0,Quartzite,7.65,79.88,11,11.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
17,24,1.0,Quartzite,7.65,79.88,11,31.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
18,24,1.0,Quartzite,7.65,79.88,11,38.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
19,24,1.0,Quartzite,7.65,79.88,11,25.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
20,24,1.0,Quartzite,7.65,79.88,11,22.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
21,24,1.0,Quartzite,7.65,79.88,11,23.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
22,24,1.0,Quartzite,7.65,79.88,11,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
23,24,1.0,Quartzite,7.65,79.88,11,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
24,24,1.0,Quartzite,7.65,79.88,11,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
25,24,1.0,Quartzite,7.65,79.88,11,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
26,24,1.0,Quartzite,7.65,79.88,11,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
27,24,1.0,Quartzite,7.65,79.88,11,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
28,24,1.0,Quartzite,7.65,79.88,11,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
29,24,1.0,Quartzite,7.65,79.88,11,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
30,24,1.0,Quartzite,7.65,79.88,11,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
1,24,1.0,Quartzite,7.65,79.88,12,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
2,24,1.0,Quartzite,7.65,79.88,12,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
3,24,1.0,Quartzite,7.65,79.88,12,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
4,24,1.0,Quartzite,7.65,79.88,12,6.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
5,24,1.0,Quartzite,7.65,79.88,12,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
6,24,1.0,Quartzite,7.65,79.88,12,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
7,24,1.0,Quartzite,7.65,79.88,12,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
8,24,1.0,Quartzite,7.65,79.88,12,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
9,24,1.0,Quartzite,7.65,79.88,12,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
10,24,1.0,Quartzite,7.65,79.88,12,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
11,24,1.0,Quartzite,7.65,79.88,12,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
12,24,1.0,Quartzite,7.65,79.88,12,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
13,24,1.0,Quartzite,7.65,79.88,12,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
14,24,1.0,Quartzite,7.65,79.88,12,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
15,24,1.0,Quartzite,7.65,79.88,12,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
16,24,1.0,Quartzite,7.65,79.88,12,7.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
17,24,1.0,Quartzite,7.65,79.88,12,5.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
18,24,1.0,Quartzite,7.65,79.88,12,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
19,24,1.0,Quartzite,7.65,79.88,12,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
20,24,1.0,Quartzite,7.65,79.88,12,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
21,24,1.0,Quartzite,7.65,79.88,12,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
22,24,1.0,Quartzite,7.65,79.88,12,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
23,24,1.0,Quartzite,7.65,79.88,12,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
24,24,1.0,Quartzite,7.65,79.88,12,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
25,24,1.0,Quartzite,7.65,79.88,12,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
26,24,1.0,Quartzite,7.65,79.88,12,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
27,24,1.0,Quartzite,7.65,79.88,12,36.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
28,24,1.0,Quartzite,7.65,79.88,12,7.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
29,24,1.0,Quartzite,7.65,79.88,12,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
30,24,1.0,Quartzite,7.65,79.88,12,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
31,24,1.0,Quartzite,7.65,79.88,12,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2016
1,24,1.0,Quartzite,7.65,79.88,1,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2017
2,24,1.0,Quartzite,7.65,79.88,1,5.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2017
3,24,1.0,Quartzite,7.65,79.88,1,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2017
4,24,1.0,Quartzite,7.65,79.88,1,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2017
5,24,1.0,Quartzite,7.65,79.88,1,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2017
6,24,1.0,Quartzite,7.65,79.88,1,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2017
7,24,1.0,Quartzite,7.65,79.88,1,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2017
8,24,1.0,Quartzite,7.65,79.88,1,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2017
9,24,1.0,Quartzite,7.65,79.88,1,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2017
10,24,1.0,Quartzite,7.65,79.88,1,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2017
11,24,1.0,Quartzite,7.65,79.88,1,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2017
12,24,1.0,Quartzite,7.65,79.88,1,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2017
13,24,1.0,Quartzite,7.65,79.88,1,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2017
14,24,1.0,Quartzite,7.65,79.88,1,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2017
15,24,1.0,Quartzite,7.65,79.88,1,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2017
16,24,1.0,Quartzite,7.65,79.88,1,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2017
17,24,1.0,Quartzite,7.65,79.88,1,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2017
18,24,1.0,Quartzite,7.65,79.88,1,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2017
19,24,1.0,Quartzite,7.65,79.88,1,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2017
20,24,1.0,Quartzite,7.65,79.88,1,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2017
21,24,1.0,Quartzite,7.65,79.88,1,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2017
22,24,1.0,Quartzite,7.65,79.88,1,10.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2017
23,24,1.0,Quartzite,7.65,79.88,1,20.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2017
24,24,1.0,Quartzite,7.65,79.88,1,13.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2017
25,24,1.0,Quartzite,7.65,79.88,1,10.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2017
26,24,1.0,Quartzite,7.65,79.88,1,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2017
27,24,1.0,Quartzite,7.65,79.88,1,5.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2017
28,24,1.0,Quartzite,7.65,79.88,1,59.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2017
29,24,1.0,Quartzite,7.65,79.88,1,0.0,13.90296,Old Alluviam,POOTTWALA ESTATE,2017
